Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Sale Year,Sale Month,geocode_query,geocode_status,latitude,longitude
2016-06-01,"146 BALROTHERY EST, TALLAGHT, DUBLIN 24",Dublin,,205000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"146 BALROTHERY EST, TALLAGHT, DUBLIN 24",ok,53.291301,-6.336921
2016-12-15,"SPRINGFIELD HOUSE, LOWER ALBERT RD, GLENAGEARY",Dublin,,995000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"SPRINGFIELD HOUSE, LOWER ALBERT RD, GLENAGEARY, Dublin",no_result,,
2016-11-29,"15 OAK MANOR, BALLACOLLIG, MOUNTMELLICK",Laois,,99500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"15 OAK MANOR, BALLACOLLIG, MOUNTMELLICK, Laois",ok,53.121635,-7.316158
2016-12-08,"8 MAYSTON CRESCENT, FINGLAS, DUBLIN 11",Dublin,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"8 MAYSTON CRESCENT, FINGLAS, DUBLIN 11",no_result,,
2016-06-30,"32 BUSHFIELD DR, CLONDALKIN, DUBLIN 22",Dublin,,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"32 BUSHFIELD DR, CLONDALKIN, DUBLIN 22",ok,53.30986,-6.406172
2016-03-10,"MUSWELL GREEN, DROMORE, BANTRY",Cork,,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"MUSWELL GREEN, DROMORE, BANTRY, Cork",no_result,,
2016-04-15,"9 The Downs, Whitefield Manor, Bettystown",Meath,,234427.31,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,4,"9 The Downs, Whitefield Manor, Bettystown, Meath",ok,53.701194,-6.266894
2016-11-09,"11 Parkside Walk, Parkside, Dublin 13",Dublin,,292944.93,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,11,"11 Parkside Walk, Parkside, Dublin 13",ok,53.406379,-6.166203
2016-12-01,"CUSHEEN, CORBALLY, KILKEE",Clare,,230000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"CUSHEEN, CORBALLY, KILKEE, Clare",no_result,,
2016-04-01,"KILLAGURTEEN, WATERVILLE, CO KERRY",Kerry,,327000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"KILLAGURTEEN, WATERVILLE, CO KERRY",no_result,,
2016-04-08,"67 BLASKET SQ, WATERVILLE, SNUGBORO RD DUBLIN 15",Dublin,,176500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"67 BLASKET SQ, WATERVILLE, SNUGBORO RD DUBLIN 15",ok,53.393535,-6.375353
2016-04-21,"42 CRUMLIN ROAD, CRUMLIN, DUBLIN 12",Dublin,,60000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"42 CRUMLIN ROAD, CRUMLIN, DUBLIN 12",ok,53.331378,-6.295512
2016-08-04,"5 RICHARDSONS SQ, THE FOLLY, WATERFORD",Waterford,,139000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"5 RICHARDSONS SQ, THE FOLLY, WATERFORD",ok,52.247184,-7.109931
2016-10-10,"1 SEAMOUNT, SALTHILL, GALWAY",Galway,,900000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"1 SEAMOUNT, SALTHILL, GALWAY",ok,53.257843,-9.090347
2016-10-18,"KILLAVALLIG, KANTURK, CORK",Cork,,39000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"KILLAVALLIG, KANTURK, CORK",no_result,,
2016-06-08,"1 ST JOSEPHS AVE, HENRY ST, GALWAY",Galway,,205000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"1 ST JOSEPHS AVE, HENRY ST, GALWAY",no_result,,
2016-09-06,"24 SEAGRAVE, THE LINKS, STATION RD",Dublin,,194000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"24 SEAGRAVE, THE LINKS, STATION RD, Dublin",no_result,,
2016-05-06,"CORMEEN, BALLYJAMESDUFF, CAVAN",Cavan,,64500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"CORMEEN, BALLYJAMESDUFF, CAVAN",no_result,,
2016-11-10,"37 GRANARY COURT, LADYSWELL, NORTH CITY LINK RD",Cork,,122850.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"37 GRANARY COURT, LADYSWELL, NORTH CITY LINK RD, Cork",no_result,,
2016-02-26,"34 Whitethorn, Athgarvan",Kildare,,273127.75,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2016,2,"34 Whitethorn, Athgarvan, Kildare",ok,53.150382,-6.780492
2016-03-04,"87 MADIERA WOOD, THE MOYNE, ENNISCORTHY",Wexford,,121000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"87 MADIERA WOOD, THE MOYNE, ENNISCORTHY, Wexford",ok,52.515903,-6.577152
2016-11-14,"11 MOUNT SYMON AVE, CLONSILLA, DUBLIN 15",Dublin,,290000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"11 MOUNT SYMON AVE, CLONSILLA, DUBLIN 15",ok,53.387084,-6.419862
2016-07-15,"21 THE JETTY, MARKET POINT, PATRICK ST MULLINGAR",Westmeath,,74500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"21 THE JETTY, MARKET POINT, PATRICK ST MULLINGAR, Westmeath",no_result,,
2016-04-27,"1 OLD COURT VIEW, FIRHOUSE, DUBLIN 24",Dublin,,25000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,4,"1 OLD COURT VIEW, FIRHOUSE, DUBLIN 24",ok,53.451755,-6.155081
2016-05-13,"3 CLUAIN AOIBHINN, CRADDOCKSTOWN, NAAS",Kildare,,385000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"3 CLUAIN AOIBHINN, CRADDOCKSTOWN, NAAS, Kildare",no_result,,
2016-07-15,"KEENAGHAN, KILCAR, CO. DONEGAL",Donegal,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"KEENAGHAN, KILCAR, CO. DONEGAL",no_result,,
2016-10-14,"HILL RD, WHITEGATE, MIDLETON",Cork,,31744.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"HILL RD, WHITEGATE, MIDLETON, Cork",no_result,,
2016-01-21,"31 RAGLAN LANE, BALLSBRIDGE, DUBLIN 4",Dublin,,835000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"31 RAGLAN LANE, BALLSBRIDGE, DUBLIN 4",ok,53.329944,-6.239529
2016-03-30,"155 MANOR COURT, WESTERN DISTRIBUTOR RD, GALWAY",Galway,,115000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"155 MANOR COURT, WESTERN DISTRIBUTOR RD, GALWAY",no_result,,
2016-05-13,"HARRYS COTTAGE, UPPER LOUTH SALT RD, GLEN",Donegal,,185000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"HARRYS COTTAGE, UPPER LOUTH SALT RD, GLEN, Donegal",no_result,,
2016-05-18,"129 Asmount Mews, Silversprings",Cork,,132158.59,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,5,"129 Asmount Mews, Silversprings, Cork",ok,51.906764,-8.425354
2016-09-29,"32 Diswellstown Manor, Castleknock, Dublin 15",Dublin,,431718.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,9,"32 Diswellstown Manor, Castleknock, Dublin 15",ok,53.368057,-6.386186
2016-09-28,"67 GREAT WILIAM O'BRIEN ST, CORK",Cork,,132000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"67 GREAT WILIAM O'BRIEN ST, CORK",ok,51.909461,-8.475243
2016-05-20,"41 BAILE AN CHOISTE, HEADFORD RD, GALWAY",Galway,,151000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"41 BAILE AN CHOISTE, HEADFORD RD, GALWAY",ok,53.295852,-9.032327
2016-12-16,"THE BUNGALOW, DOONPETER, GLENVILLE",Cork,,265000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"THE BUNGALOW, DOONPETER, GLENVILLE, Cork",no_result,,
2016-10-05,"CREGGANE, DUAGH, ABBEYFEALE P.O",Kerry,,158000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"CREGGANE, DUAGH, ABBEYFEALE P.O, Kerry",no_result,,
2016-10-21,"6 DONORE RD, CIRCULAR RD SOUTH, DUBLIN 8",Dublin,,460000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"6 DONORE RD, CIRCULAR RD SOUTH, DUBLIN 8",ok,53.335323,-6.281842
2016-07-26,"109 ST HELENS RD, BOOTERSTOWN, DUBLIN",Dublin,,925000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"109 ST HELENS RD, BOOTERSTOWN, DUBLIN",ok,53.309947,-6.201925
2016-11-29,"20 STRANDFIELD MANOR, SPAWELL RD, WEXFORD",Wexford,,190000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"20 STRANDFIELD MANOR, SPAWELL RD, WEXFORD",ok,52.345264,-6.477631
2016-03-01,"G4 CLONMULLEN, EDENDERRY, CLONMULLEN",Offaly,,46000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"G4 CLONMULLEN, EDENDERRY, CLONMULLEN, Offaly",no_result,,
2016-09-16,"109 GRACEDIEU RD, WATERFORD, WATERFORD",Waterford,,73000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"109 GRACEDIEU RD, WATERFORD, WATERFORD",ok,52.262504,-7.125561
2016-04-07,"1 HENRY STREET, WATERFORD, WATERFORD",Waterford,,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"1 HENRY STREET, WATERFORD, WATERFORD",ok,52.25529,-7.113763
2016-12-21,"18 BROMLEY WAY, ARDKEEN VILLAGE, DUNMORE RD",Waterford,,175000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"18 BROMLEY WAY, ARDKEEN VILLAGE, DUNMORE RD, Waterford",ok,52.246208,-7.084096
2016-02-02,"82 RINGSEND PARK, DUBLIN 4, DUBLIN",Dublin,,218000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"82 RINGSEND PARK, DUBLIN 4, DUBLIN",ok,53.343372,-6.221029
2016-07-15,"BALLYEAGH, BALLYBUNNION, KERRY",Kerry,,275000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"BALLYEAGH, BALLYBUNNION, KERRY",no_result,,
2016-02-26,"BALLINFONTA, CRATLOE, CLARE",Clare,,192000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"BALLINFONTA, CRATLOE, CLARE",no_result,,
2016-04-01,"129 THE WATERMILL, WATERMILL RD, RAHENY",Dublin,,299000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"129 THE WATERMILL, WATERMILL RD, RAHENY, Dublin",ok,53.378528,-6.17455
2016-02-17,"108 The Links, Elm Park, Merrion Road",Dublin,,217422.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"108 The Links, Elm Park, Merrion Road, Dublin",no_result,,
2016-02-01,"KILFREE, GURTEEN, BALLYMOTE",Sligo,,85500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"KILFREE, GURTEEN, BALLYMOTE, Sligo",no_result,,
2016-07-27,"41 MOYLARAGH MEWS, BALBRIGGAN, DUBLIN",Dublin,,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"41 MOYLARAGH MEWS, BALBRIGGAN, DUBLIN",ok,53.610865,-6.204194
2016-10-18,"8 CROWE STREET, DUNDALK, CO LOUTH",Louth,,50000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"8 CROWE STREET, DUNDALK, CO LOUTH",ok,54.00423,-6.401056
2016-10-28,"COOLNAGURRANE, SKIBBEREEN, CORK",Cork,,157500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"COOLNAGURRANE, SKIBBEREEN, CORK",no_result,,
2016-06-10,"S THE KNOLL, CASHELDOWNS, KILKENNY",Kilkenny,,215000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"S THE KNOLL, CASHELDOWNS, KILKENNY",no_result,,
2016-09-23,"7 THE BEECHES, WOODVILLE, GLANMIRE",Cork,,275000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"7 THE BEECHES, WOODVILLE, GLANMIRE, Cork",ok,51.870727,-8.348953
2016-12-22,"DERRY ROAD, DURROW, CO. LAOIS",Laois,,148000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"DERRY ROAD, DURROW, CO. LAOIS",no_result,,
2016-06-28,"KARIBU, STRANDHILL RD, SLIGO",Sligo,,294000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"KARIBU, STRANDHILL RD, SLIGO",no_result,,
2016-09-08,"40 PYNES VALLEY, BALLYVOLANE, CORK",Cork,,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"40 PYNES VALLEY, BALLYVOLANE, CORK",ok,51.914417,-8.455625
2016-12-20,"Apartment 180 Neptune Block, Honeypark, Dun Laoghaire",Dublin,,352423.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"Apartment 180 Neptune Block, Honeypark, Dun Laoghaire, Dublin",no_result,,
2016-11-10,"64 RIVERRUN, LOUGH DOOLEY, BELTURBET",Cavan,,45000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"64 RIVERRUN, LOUGH DOOLEY, BELTURBET, Cavan",ok,54.127223,-7.440836
2016-06-22,"30 Kilheale Ave, Kilheale Manor, Kill",Kildare,,259911.89,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,6,"30 Kilheale Ave, Kilheale Manor, Kill, Kildare",ok,53.242794,-6.591753
2016-01-06,"Attidermot, Aughrim, Ballinasloe",Galway,,107000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"Attidermot, Aughrim, Ballinasloe, Galway",no_result,,
2016-09-30,"60 Crenigans Banog, Milltown Road, Ashbourne",Meath,,245814.98,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,9,"60 Crenigans Banog, Milltown Road, Ashbourne, Meath",ok,53.503616,-6.384005
2016-07-27,"86 TREES RD, MT MERRION, DUBLIN",Dublin,,875000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"86 TREES RD, MT MERRION, DUBLIN",ok,53.292018,-6.210283
2016-12-16,"2 the vale, moyglare hall, maynooth",Kildare,,387664.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,12,"2 the vale, moyglare hall, maynooth, Kildare",ok,53.342212,-6.552917
2016-12-21,"MULLYMUCKS, ROSCOMMON",Roscommon,,77000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"MULLYMUCKS, ROSCOMMON",no_result,,
2016-02-25,"32 MILLBRIDGE AVE, SALLINS RD, NAAS",Kildare,,265000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"32 MILLBRIDGE AVE, SALLINS RD, NAAS, Kildare",ok,53.222496,-6.663725
2016-07-12,"58 ST MARYS PARK, WALKINSTOWN, DUBLIN 12",Dublin,,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"58 ST MARYS PARK, WALKINSTOWN, DUBLIN 12",ok,53.322998,-6.322456
2016-02-05,"STARGAZER, DOOKS, GLENBEIGH",Kerry,,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"STARGAZER, DOOKS, GLENBEIGH, Kerry",no_result,,
2016-11-03,"11 DUN NA MARA, ORANMORE, GALWAY",Galway,,175000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"11 DUN NA MARA, ORANMORE, GALWAY",ok,53.273536,-9.027428
2016-10-20,"19 CARROWBEG EST, WESTPORT, MAYO",Mayo,,205000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"19 CARROWBEG EST, WESTPORT, MAYO",ok,53.804767,-9.513873
2016-06-08,"BEECHWOOD, NENAGH, TIPPERARY",Tipperary,,267500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"BEECHWOOD, NENAGH, TIPPERARY",no_result,,
2016-12-21,"LANE HOUSE, 5 KILLINCARRIG MANOR, THE BURNABY    GREYSTONES",Wicklow,,555000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"LANE HOUSE, 5 KILLINCARRIG MANOR, THE BURNABY    GREYSTONES, Wicklow",ok,53.13829,-6.073022
2016-01-26,"45 PRIORY HALL, SPAWELL RD, WEXFORD",Wexford,,144000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"45 PRIORY HALL, SPAWELL RD, WEXFORD",ok,52.34209,-6.475031
2016-04-22,"RATHKENNY, ABBEYDORNEY, TRALEE",Kerry,,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"RATHKENNY, ABBEYDORNEY, TRALEE, Kerry",no_result,,
2016-07-08,"44 YELLOW MEADOWS DR, CLONDALKIN, DUBLIN 22",Dublin,,215000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"44 YELLOW MEADOWS DR, CLONDALKIN, DUBLIN 22",ok,53.326854,-6.379203
2016-08-29,"31 HEATHER GROVE, PALMERSTOWN, DUBLIN 20",Dublin,,320000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"31 HEATHER GROVE, PALMERSTOWN, DUBLIN 20",ok,53.35239,-6.383472
2016-07-11,"7 Elder Heath Lawn, Elder Heath, Kiltipper Road",Dublin,,242291.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,7,"7 Elder Heath Lawn, Elder Heath, Kiltipper Road, Dublin",ok,53.272132,-6.383022
2016-11-15,"4 SANDYCOVE PHASE 1, BALLYMONEY, GOREY",Wexford,,184000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"4 SANDYCOVE PHASE 1, BALLYMONEY, GOREY, Wexford",ok,52.669704,-6.295443
2016-04-12,"41 AMIEN ST, AMIEN SQUARE BUILDING, DUBLIN 1",Dublin,,232500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"41 AMIEN ST, AMIEN SQUARE BUILDING, DUBLIN 1",ok,53.352394,-6.249481
2016-08-04,"OLDBRIDGE, WATERFORD ROAD LOWER, CARRICK BEG CARRICK ON SUIR",Tipperary,,103000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"OLDBRIDGE, WATERFORD ROAD LOWER, CARRICK BEG CARRICK ON SUIR, Tipperary",no_result,,
2016-08-16,"APT 46, MANOR HALL APTS, MOUNR BROWNE DUBLIN 8",Dublin,,215000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"APT 46, MANOR HALL APTS, MOUNR BROWNE DUBLIN 8",ok,53.211524,-6.117245
2016-04-07,"5 BENGAL TERRACE, OLD CORK RD, LIMERICK",Limerick,,86000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"5 BENGAL TERRACE, OLD CORK RD, LIMERICK",no_result,,
2016-11-17,"68 GRIFFITH PARADE, FINGLAS EAST, DUBLIN 11",Dublin,,229000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"68 GRIFFITH PARADE, FINGLAS EAST, DUBLIN 11",ok,53.382923,-6.282324
2016-04-27,"119 HARBOUR VIEW, CROFTON RD, DUN LAOGHAIRE",Dublin,,232000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"119 HARBOUR VIEW, CROFTON RD, DUN LAOGHAIRE, Dublin",no_result,,
2016-07-15,"FIONN UISCE, DERRYDONNELL NORTH, ORANMORE",Galway,,377800.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"FIONN UISCE, DERRYDONNELL NORTH, ORANMORE, Galway",no_result,,
2016-07-15,"19 BARTRA HEIGHTS, KILLALA, MAYO",Mayo,,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"19 BARTRA HEIGHTS, KILLALA, MAYO",ok,54.210956,-9.214407
2016-07-18,"392 COLLINSWOOD, BEAUMONT, DUBLIN 9",Dublin,,351500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"392 COLLINSWOOD, BEAUMONT, DUBLIN 9",no_result,,
2016-05-16,"TEADIES LOWER, ENNISKEANE, CO CORK",Cork,,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"TEADIES LOWER, ENNISKEANE, CO CORK",no_result,,
2016-12-22,"69 LA ROCHELLE, LAMB ALLEY, HIGH ST",Dublin,,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"69 LA ROCHELLE, LAMB ALLEY, HIGH ST, Dublin",no_result,,
2016-05-20,"145 SLI AN CHOISTE, MONKSLAND, ATHLONE",Westmeath,,78000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"145 SLI AN CHOISTE, MONKSLAND, ATHLONE, Westmeath",ok,53.42678,-7.9914
2016-10-10,"3 COURTNEYS AVENUE, ROMAN STREET, CORK",Cork,,92000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"3 COURTNEYS AVENUE, ROMAN STREET, CORK",no_result,,
2016-12-23,"11 ARDEE COURT, CORK ST, DUBLIN 8",Dublin,,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"11 ARDEE COURT, CORK ST, DUBLIN 8",no_result,,
2016-05-10,"1 Timore Close, Upper Newcastle, Newcastle",Wicklow,,375000.0,No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,5,"1 Timore Close, Upper Newcastle, Newcastle, Wicklow",ok,53.067604,-6.09624
2016-05-25,"7 DARGANS WAY, RAILWAY AVENUE, SUTTON",Dublin,,430000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"7 DARGANS WAY, RAILWAY AVENUE, SUTTON, Dublin",ok,53.391674,-6.120938
2016-06-24,"APT 3 FRIAR STREET, NENAGH, CO TIPPERARY",Tipperary,,30334.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"APT 3 FRIAR STREET, NENAGH, CO TIPPERARY",ok,52.863213,-8.197162
2016-04-07,"70 CHERRYWOOD DR, CLONDALKIN, DUBLIN 22",Dublin,,185000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"70 CHERRYWOOD DR, CLONDALKIN, DUBLIN 22",ok,53.320117,-6.409862
2016-10-12,"25 MOYLARAGH MEWS, BALBRIGGAN, DUBLIN",Dublin,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"25 MOYLARAGH MEWS, BALBRIGGAN, DUBLIN",ok,53.610812,-6.204339
2016-11-04,"27 DOMINICK STREET, MULLINGAR, COUNTY WESTMEATH",Westmeath,,81300.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"27 DOMINICK STREET, MULLINGAR, COUNTY WESTMEATH",ok,53.524497,-7.345715
2016-05-03,"78 Cartrun Breac, Ballinalee Road, Longford",Longford,,64317.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,5,"78 Cartrun Breac, Ballinalee Road, Longford",ok,53.738925,-7.806433
2016-03-22,"23 BRAMBLEFIELD CRESCENT, BLANCHARDSTOWN, DUBLIN",Dublin,,245000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"23 BRAMBLEFIELD CRESCENT, BLANCHARDSTOWN, DUBLIN",ok,53.404411,-6.414386
2016-07-06,"12 ELM DR, CAHERDAVIN LAWN, LIMERICK",Limerick,,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"12 ELM DR, CAHERDAVIN LAWN, LIMERICK",ok,52.671447,-8.668788
2016-12-17,"107 SLIABH, GORT, CARRON",Galway,,172000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"107 SLIABH, GORT, CARRON, Galway",no_result,,
2016-12-05,"58 GRIFFITH AVE, CLONMEL, TIPPERARY",Tipperary,,90000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"58 GRIFFITH AVE, CLONMEL, TIPPERARY",ok,52.360206,-7.693369
2016-07-01,"7 STONEY HURST, DOORADOYLE, LIMERICK",Limerick,,135000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"7 STONEY HURST, DOORADOYLE, LIMERICK",no_result,,
2016-02-29,"8 BOURLUM WOOD, GREEN RD, CARLOW",Carlow,,207000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"8 BOURLUM WOOD, GREEN RD, CARLOW",ok,52.736316,-6.975746
2016-02-05,"APT 11 THE GLEBE, TOGHER RD, MONASTEREVIN",Kildare,,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"APT 11 THE GLEBE, TOGHER RD, MONASTEREVIN, Kildare",ok,53.142266,-7.062106
2016-08-26,"5 THE MEADOWS, BRIARFIELDS, CASTLETROY",Limerick,,130500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"5 THE MEADOWS, BRIARFIELDS, CASTLETROY, Limerick",ok,52.665264,-8.555885
2016-06-08,"3 CLARINA RETIREMENT VILLAGE, CLARINA",Limerick,,87000.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2016,6,"3 CLARINA RETIREMENT VILLAGE, CLARINA, Limerick",ok,52.649722,-8.628756
2016-12-20,"47 LUS MOR, WHITEROCK HILL, WEXFORD",Wexford,,145000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,12,"47 LUS MOR, WHITEROCK HILL, WEXFORD",ok,52.32376,-6.47669
2016-12-21,"42 ORCHARD GROVE, KENMARE, CO KERRY",Kerry,,170000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"42 ORCHARD GROVE, KENMARE, CO KERRY",ok,51.886077,-9.587304
2016-06-16,"10 RIVER WALK, BANKS, CORBALLY",Clare,,152000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"10 RIVER WALK, BANKS, CORBALLY, Clare",ok,53.407535,-6.182322
2016-09-30,"1 Ardilea Crescent, Heidelberg, Ardilea",Dublin,,1167750.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,9,"1 Ardilea Crescent, Heidelberg, Ardilea, Dublin",ok,53.296394,-6.227016
2016-05-12,"16 BRINKWATER HOUSE, QUINCENTENNIAL DR, SALTHILL",Galway,,80000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,5,"16 BRINKWATER HOUSE, QUINCENTENNIAL DR, SALTHILL, Galway",no_result,,
2016-11-16,"13 GLENCASTLE, GLENBEIGH, KERRY",Kerry,,148000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"13 GLENCASTLE, GLENBEIGH, KERRY",ok,52.052845,-9.944852
2016-03-02,"Alpha Villa, Newcourt Road, Bray",Wicklow,,500000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"Alpha Villa, Newcourt Road, Bray, Wicklow",no_result,,
2016-05-17,"35 DAKOTA COURT, ROYAL CANAL BANK, PHIBSBOROUGH DUBLIN 7",Dublin,,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"35 DAKOTA COURT, ROYAL CANAL BANK, PHIBSBOROUGH DUBLIN 7",no_result,,
2016-11-09,"11 MALTHOUSE GARDENS, MAIN ST, CASTLEBELLINGHAM",Louth,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"11 MALTHOUSE GARDENS, MAIN ST, CASTLEBELLINGHAM, Louth",ok,53.897388,-6.387934
